run, planet, e, pericenter, jacobi, mhr1, mhr2, a1_ratio, a2_ratio, mass1_ratio, mass2_ratio, end time, fate
17, 1, 0.123339470066, 0.54019526348136, 0.564954653605, 0.029821067569805463, 0.01656632069435616, 1.0148325313617175, 0.9196059742470936, 0.13663522675809253, 4.403899875279367, 129594.09932, ejected
17, 2, 0.06557112115130001, 0.5673762986128793, 0.619465064884, 0.029821067569805463, 0.030138400971262382, 0.9853842571031745, 0.9061652497611132, 7.3187568369207, 32.23107232131509, 10000000.0, remaining
17, 3, 0.08586266719319999, 0.612532278887422, 0.720461195411, 0.030138400971262382, 0.06104348520934475, 1.103551477242836, 0.3794368339015521, 0.031025961222477815, 0.025772387513421414, 14367.79, planet-planet collision
17, 4, 0.2331551441, 1.354208561129179, 1.35656329282, 0.06104348520934475, 0.10259229601523977, 2.635484778105275, 0.751079612658219, 38.80121697996481, 116.15278488077327, 10000000.0, remaining
17, 5, 0.26756252081, 1.7221169132138534, 1.7942430117800001, 0.10259229601523977, 0.028590979100182063, 1.3314167807867965, 1.2101145758641823, 0.008609350184986651, 0.8098154352342183, 257706.7953161, ejected
17, 6, 0.12425423664, 1.7015457308146373, 1.7619346591, 0.028590979100182063, 0.02576407042727801, 0.8263680315443416, 1.1621094357756345, 1.2348492711932266, 0.8197061512218569, 23994.162, planet-planet collision
17, 7, 0.137162771313, 1.442604984773753, 1.75929867148, 0.02576407042727801, 0.047995502454116004, 0.8605041566782936, 0.7113909224161074, 1.2199493666229009, 0.13262188262938185, 20121.36, planet-planet collision
17, 8, 0.0781363814211, 2.1665908762761, 2.52213738221, 0.047995502454116004, 0.05543488624004921, 1.4056968798585248, 1.0140552416036963, 7.540233784755926, 8.585120355118418, 10000000.0, remaining
17, 9, 0.140873961899, 1.991156984664495, 2.39216732194, 0.05543488624004921, 0.050629924394245115, 0.9861395700874556, 0.5965805474542736, 0.11648060349017747, 0.4733575827515347, 129319.5899469, ejected
17, 10, 0.0466885696216, 3.7035169092743128, 3.9776809067400003, 0.050629924394245115, 0.07680789902006457, 1.676219588900772, 1.6529864647707788, 2.1125678270266555, 0.24607317540599769, 10000000.0, remaining
18, 1, 0.0658596631211, 1.078657070277125, 1.22588765463, 0.02972735967072579, 0.030219066445335226, 0.5991792132881107, 0.5109380709050003, 1.4280197370927623, 3.1944751236329267, 18840.1911532, ejected
18, 2, 0.27103694510299997, 1.404817952372628, 2.4475636564, 0.02972735967072579, 0.033988711960685945, 1.6689497529667432, 0.8527299672182047, 0.7002704332615546, 2.236996478869688, 41018.8524252, ejected
18, 3, 0.0374595047618, 2.1753142997674257, 2.22539811505, 0.033988711960685945, 0.1450613601841158, 1.1727041835555785, 0.8394844890117189, 0.44702797230386393, 0.006617364522279241, 164143.4176976, ejected
18, 4, 0.149336482977, 2.2900667229822886, 2.70910449385, 0.1450613601841158, 0.27414672211465263, 1.19120723859621, 0.9775911515478332, 151.11756298647526, 0.243386961509955, 67288.7073703, ejected
18, 5, 0.0743098235998, 2.549169547110215, 2.9503761985400003, 0.27414672211465263, 0.29607493959582565, 1.0229225156310862, 0.7723224928905353, 4.108683529290446, 417.32518340309025, 10000000.0, remaining
18, 6, 0.36345919763499995, 2.269659095174284, 4.391526514230001, 0.29607493959582565, 0.1109867206860665, 1.2947959035316279, 1.0315400361653255, 0.002396212928837582, 0.06640319243747593, 8543.8033867, ejected
18, 7, 0.025254409205400005, 3.3692991648538273, 3.3690719446099995, 0.1109867206860665, 0.1282450772278311, 0.9694243218299375, 0.9185343968776003, 15.059516919184002, 1.9460760243319213, 3152.7569105, ejected
18, 8, 0.203612161641, 2.9969361477482557, 4.42671051555, 0.1282450772278311, 0.10637162107395043, 1.0886908573041227, 0.8267171610013064, 0.5138545398519543, 9.956567826871424, 7569.3919103, ejected
18, 9, 0.106602386845, 4.066686610120872, 4.405232327609999, 0.10637162107395043, 0.06782433370245712, 1.2096035345254188, 0.8451046992060909, 0.10043621631353084, 1.5070421424334393, 13202.2758108, ejected
18, 10, 0.17077614945, 4.466395592957837, 4.49774321895, 0.06782433370245712, 0.11583399122133818, 1.183285338419513, 1.4313061277043493, 0.6635514507811227, 0.06664459704581005, 10000000.0, remaining
19, 1, 0.11877664141, 0.3129120187252638, 0.36726266248000006, 0.0407606088793905, 0.043517035247840424, 0.4223229872162959, 0.34327720335316314, 3.3040381930149465, 94.2123021156651, 10000000.0, remaining
19, 2, 0.194307076107, 0.6774247698255035, 0.6848048486310001, 0.0407606088793905, 0.0397463626264816, 2.367855954494474, 0.8128309700019979, 0.3026599396199765, 28.514289669786184, 10000000.0, remaining
19, 3, 0.0527096973725, 0.9798833358774762, 1.0105631473299999, 0.0397463626264816, 0.08683840007123061, 1.2302680839013085, 0.3260557578645523, 0.03507013541563347, 0.03807964316713754, 46048.3901048, ejected
19, 4, 0.228051046963, 2.4489955117324373, 3.8282532691199993, 0.08683840007123061, 0.11351775328626053, 3.0669601007794887, 1.363501104481968, 26.260750280953072, 26.194432743475694, 10000000.0, remaining
19, 5, 0.220812671516, 1.8129498627550056, 2.83858086718, 0.11351775328626053, 0.04337966796394336, 0.7334060799165453, 0.7454357825149467, 0.038176050987363805, 1.7833203998847704, 517655.2214703, ejected
19, 6, 0.07139380806689999, 2.898446255194273, 3.28844914784, 0.04337966796394336, 0.06510051106954667, 1.3414971798458697, 1.0244334235738017, 0.5607517303478473, 0.1824146573576142, 3997423.7486485, ejected
19, 7, 0.0338321365607, 2.943760849164177, 3.02114397135, 0.06510051106954667, 0.06646159903796328, 0.9761493299500478, 1.0042445540596254, 5.482015614784471, 3.193621565471456, 202262.755184, ejected
19, 8, 0.20535222180399998, 2.4109329103065593, 2.83334568482, 0.06646159903796328, 0.06462254302560082, 0.9957733860318516, 0.6805860014660534, 0.3131241380668644, 0.9422121777752782, 94253.242, planet-planet collision
19, 9, 0.10061406772, 4.009345937541323, 4.28789490701, 0.06462254302560082, 0.11213083621113015, 1.4693220222659524, 1.0130125940964259, 1.061332068920154, 0.19463890265341643, 2063496.42883, ejected
19, 10, 0.088958149795, 4.009137233698647, 4.01356296624, 0.11213083621113015, 0.09381071770560846, 0.9871545584208331, 1.4504479320679518, 5.137719060103052, 5.452825999589681, 10000000.0, remaining
